oshpd_id,FacilityName2,CountyName,system,year,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station
106500852,Doctors Medical Center,Stanislaus,Tenet Healthcare Corporation,2022,300-499,Investor Owned,Urban,Non-Teaching,All ED Visits,81497,33,81497,37.66439000,-120.99631000,No,No,2469.606061
106500867,Emanuel Medical Center,Stanislaus,Tenet Healthcare Corporation,2022,200-299,Investor Owned,Urban,Non-Teaching,All ED Visits,55573,32,55573,37.51052000,-120.83966000,No,No,1736.65625
106500939,Memorial Medical Center – Modesto,Stanislaus,Sutter Health,2022,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,75794,38,75794,37.66868000,-120.97338100,No,No,1994.578947
106500967,Oak Valley Hospital District,Stanislaus,N/A,2022,1-49,Government,Rural,Non-Teaching,All ED Visits,19858,12,19858,37.75782000,-120.86031000,Yes,No,1654.833333
106521041,St. Elizabeth Community Hospital,Tehama,Dignity Health,2022,50-99,Nonprofit,Rural,Non-Teaching,All ED Visits,28962,14,28962,40.14950000,-122.21887000,Yes,Yes,2068.714286
106540734,Kaweah Health Medical Center,Tulare,N/A,2022,300-499,Government,Urban,Non-Teaching,All ED Visits,64254,78,64254,36.32753000,-119.29345000,Yes,Yes,823.7692308
106540798,Sierra View Medical Center,Tulare,N/A,2022,150-199,Government,Rural,Non-Teaching,All ED Visits,33711,24,33711,36.06948000,-119.02727000,Yes,Yes,1404.625
106540816,Adventist Health Tulare,Tulare,Adventist Health Systems,2022,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,30394,15,30394,36.22101660,-119.33853410,Yes,Yes,2026.266667
106554011,Adventist Health Sonora – Greenley,Tuolumne,Adventist Health Systems,2022,50-99,Nonprofit,Rural,Non-Teaching,All ED Visits,31058,18,31058,37.97568000,-120.36900000,Yes,Yes,1725.444444
106560481,Ventura County Medical Center,Ventura,N/A,2022,200-299,Government,Urban,Non-Teaching,All ED Visits,44981,35,44981,34.27693000,-119.25384000,No,No,1285.171429
106560492,Los Robles Hospital & Medical Center,Ventura,HCA Healthcare Corporation,2022,300-499,Investor Owned,Urban,Non-Teaching,All ED Visits,42642,34,42642,34.20762000,-118.88241100,No,No,1254.176471
106560501,Ojai Valley Community Hospital,Ventura,N/A,2022,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,8161,6,8161,34.44221000,-119.26311000,No,No,1360.166667
106560508,St. John's Hospital Camarillo,Ventura,Dignity Health,2022,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,23191,14,23191,34.24177000,-119.01800000,No,No,1656.5
106560529,St. John's Regional Medical Center,Ventura,Dignity Health,2022,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,47691,31,47691,34.21687000,-119.15819000,No,Yes,1538.419355
106574010,Sutter Davis Hospital,Yolo,Sutter Health,2022,1-49,Nonprofit,Urban,Non-Teaching,All ED Visits,29488,11,29488,38.56289000,-121.77164000,No,Yes,2680.727273
106580996,Adventist Health and Rideout,Yuba,Adventist Health Systems,2022,200-299,Nonprofit,Rural,Non-Teaching,All ED Visits,63625,44,63625,39.13880500,-121.59360200,Yes,Yes,1446.022727
106010735,Alameda Hospital,Alameda,Alameda Health System,2023,100-149,Government,Urban,Non-Teaching,All ED Visits,15019,12,15019,37.76267980,-122.25410620,No,No,1251.583333
106010739,Alta Bates Summit Medical Center – Alta Bates Campus,Alameda,Sutter Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,31444,22,31444,37.85562790,-122.25750140,No,No,1429.272727
106010776,UC San Francisco Benioff Children's Hospital Oakland,Alameda,University of California,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,36398,40,36398,37.83693790,-122.26723060,No,No,909.95
106010846,Highland Hospital,Alameda,Alameda Health System,2023,150-199,Government,Urban,Non-Teaching,All ED Visits,69248,54,69248,37.79905960,-122.23250630,No,No,1282.37037
106010937,Alta Bates Summit Medical Center,Alameda,Sutter Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,30794,30,30794,37.82117500,-122.26304000,No,No,1026.466667
106010987,Washington Hospital – Fremont,Alameda,N/A,2023,300-499,Government,Urban,Non-Teaching,All ED Visits,45467,39,45467,37.55727360,-121.97795350,No,No,1165.820513
106014132,Kaiser Foundation Hospital – Fremont,Alameda,Kaiser Foundation Hospitals,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,41817,18,41817,37.55216170,-121.97548910,No,No,2323.166667
106014233,Eden Medical Center,Alameda,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,36482,22,36482,37.69825720,-122.09014550,No,No,1658.272727
106014326,Kaiser Foundation Hospital – Oakland Medical Center,Alameda,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,All ED Visits,128660,80,128660,37.82374320,-122.25823700,No,No,1608.25
106014337,Kaiser Foundation Hospital – San Leandro,Alameda,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,72125,40,72125,37.70684400,-122.16427170,No,No,1803.125
106034002,Sutter Amador Hospital,Amador,Sutter Health,2023,50-99,Nonprofit,Rural,Non-Teaching,All ED Visits,24918,14,24918,38.35048260,-120.76446500,Yes,No,1779.857143
106040802,Orchard Hospital,Butte,N/A,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,9934,5,9934,39.36755410,-121.68946930,Yes,Yes,1986.8
106040962,Enloe Health,Butte,Enloe Health,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,59394,47,59394,39.74258670,-121.84972700,No,Yes,1263.702128
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,9997,8,9997,38.19068960,-120.67019030,Yes,Yes,1249.625
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,46518,30,46518,37.98275930,-121.80296560,No,No,1550.6
106070988,John Muir Medical Center – Walnut Creek Medical Center,Contra Costa,John Muir Health,2023,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,50630,44,50630,37.91287690,-122.04094980,No,No,1150.681818
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,69036,52,69036,37.89150650,-122.05801370,No,No,1327.615385
106071018,John Muir Medical Center – Concord Medical Center,Contra Costa,John Muir Health,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,54050,32,54050,37.98517260,-122.03366320,No,No,1689.0625
106074017,San Ramon Regional Medical Center,Contra Costa,Tenet Healthcare Corporation,2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,18005,12,18005,37.77522510,-121.95817600,No,No,1500.416667
106074097,Kaiser Foundation Hospital – Antioch,Contra Costa,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,67243,36,67243,37.95084180,-121.77492860,No,No,1867.861111
106084001,Sutter Coast Hospital,Del Norte,Sutter Health,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,17032,11,17032,41.77365880,-124.19424690,Yes,Yes,1548.363636
106090793,Barton Memorial Hospital,El Dorado,N/A,2023,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,17811,12,17811,38.91156330,-119.99654470,Yes,Yes,1484.25
106090933,Marshall Medical Center,El Dorado,N/A,2023,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,28952,24,28952,38.72467000,-120.79165010,No,No,1206.333333
106100005,Clovis Community Medical Center,Fresno,N/A,2023,300-499,Nonprofit,Rural,Non-Teaching,All ED Visits,63255,59,63255,36.83884690,-119.66118270,Yes,Yes,1072.118644
106100697,Coalinga Regional Medical Center,Fresno,N/A,2023,50-99,Investor Owned,Rural,Non-Teaching,All ED Visits,9268,9,9268,36.15196750,-120.34099550,Yes,Yes,1029.777778
106100717,Community Regional Medical Center – Fresno,Fresno,N/A,2023,500+,Nonprofit,Urban,Teaching,All ED Visits,83169,73,83169,36.74263020,-119.78474790,Yes,No,1139.30137
106100797,Adventist Health Reedley,Fresno,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,36422,10,36422,36.60817920,-119.45311640,Yes,Yes,3642.2
106100899,Saint Agnes Medical Center,Fresno,N/A,2023,300-499,Nonprofit,Urban,Teaching,All ED Visits,63937,48,63937,36.83423770,-119.76377600,No,Yes,1332.020833
106104062,Kaiser Foundation Hospital – Fresno,Fresno,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,51343,21,51343,36.84243310,-119.78046700,No,Yes,2444.904762
106110889,Glenn Medical Center,Glenn,N/A,2023,1-49,Investor Owned,Frontier,Non-Teaching,All ED Visits,6152,5,6152,39.52136020,-122.20843620,Yes,Yes,1230.4
106121002,Mad River Community Hospital,Humboldt,N/A,2023,50-99,Investor Owned,Rural,Non-Teaching,All ED Visits,11554,12,11554,40.89649230,-124.08992650,Yes,Yes,962.8333333
106121051,Providence Redwood Memorial Hospital,Humboldt,Providence St. Joseph Health,2023,1-49,Investor Owned,Rural,Non-Teaching,All ED Visits,10670,8,10670,40.58233660,-124.13637490,Yes,Yes,1333.75
106121080,Providence St. Joseph Hospital – Eureka,Humboldt,Providence St. Joseph Health,2023,100-149,Investor Owned,Rural,Non-Teaching,All ED Visits,28789,20,28789,40.78438900,-124.14163400,Yes,Yes,1439.45
106130699,El Centro Regional Medical Center,Imperial,N/A,2023,150-199,Government,Rural,Non-Teaching,All ED Visits,30623,20,30623,32.78110320,-115.56766890,Yes,Yes,1531.15
106141273,Northern Inyo Hospital,Inyo,N/A,2023,1-49,Government,Rural,Non-Teaching,All ED Visits,8810,8,8810,37.36197090,-118.40618530,No,No,1101.25
106150706,Adventist Health Delano,Kern,Adventist Health Systems,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,28495,10,28495,35.76228540,-119.23925190,Yes,Yes,2849.5
106150722,Bakersfield Memorial Hospital,Kern,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,78870,36,78870,35.39282950,-119.00615410,No,Yes,2190.833333
106150736,Kern Medical Center,Kern,N/A,2023,200-299,Government,Urban,Teaching,All ED Visits,46049,30,46049,35.38286990,-118.97025700,No,Yes,1534.966667
106150737,Kern Valley Healthcare District,Kern,N/A,2023,100-149,Government,Frontier,Non-Teaching,All ED Visits,6965,8,6965,35.63528840,-118.40646350,Yes,Yes,870.625
106150761,Mercy Hospital – Bakersfield,Kern,Dignity Health,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,68142,38,68142,35.37280140,-119.02676240,No,Yes,1793.210526
106150782,Ridgecrest Regional Hospital,Kern,N/A,2023,50-99,Nonprofit,Rural,Non-Teaching,All ED Visits,15089,12,15089,35.64074450,-117.67116850,Yes,Yes,1257.416667
106150788,Adventist Health Bakersfield,Kern,Adventist Health Systems,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,53560,40,53560,35.38337440,-119.02065430,No,Yes,1339
106154168,Adventist Health Tehachapi Valley,Kern,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,20975,13,20975,35.14769850,-118.45090070,Yes,Yes,1613.461538
106164029,Adventist Health Hanford,Kings,Adventist Health Systems,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,94386,44,94386,36.32321710,-119.66787700,Yes,Yes,2145.136364
106171049,Adventist Health Clearlake,Lake,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,18871,8,18871,38.93560640,-122.62023870,Yes,Yes,2358.875
106171395,Sutter Lakeside Hospital,Lake,Sutter Health,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,19980,12,19980,39.10473660,-122.90651980,Yes,Yes,1665
106184008,Banner Lassen Medical Center,Lassen,N/A,2023,1-49,Nonprofit,Rural,Non-Teaching,All ED Visits,10230,8,10230,40.43680490,-120.62803370,Yes,Yes,1278.75
106190034,Antelope Valley Medical Center,Los Angeles,N/A,2023,300-499,Government,Urban,Non-Teaching,All ED Visits,104096,55,104096,34.68824820,-118.15915270,No,Yes,1892.654545
106190045,Catalina Island Medical Center,Los Angeles,N/A,2023,1-49,Nonprofit,Frontier,Non-Teaching,All ED Visits,2364,2,2364,33.33918740,-118.33068290,Yes,Yes,1182
106190053,St. Mary Medical Center – Long Beach,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Teaching,All ED Visits,41196,26,41196,33.78055770,-118.18627250,No,No,1584.461538
106190110,Southern California Hospital at Culver City,Los Angeles,Alta Hospitals System,2023,300-499,Investor Owned,Urban,Non-Teaching,All ED Visits,12345,17,12345,34.02320010,-118.39691280,No,No,726.1764706
106190125,California Hospital Medical Center – Los Angeles,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,59848,35,59848,34.03739670,-118.26572710,No,No,1709.942857
106190170,Children's Hospital of Los Angeles,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,72057,46,72057,34.09815470,-118.29077910,Yes,No,1566.456522
106190197,Community Hospital of Huntington Park,Los Angeles,Avanti Hospitals,2023,50-99,Investor Owned,Urban,Non-Teaching,All ED Visits,31010,14,31010,33.98921610,-118.22454060,No,Yes,2215
106190198,Los Angeles Community Hospital,Los Angeles,Alta Hospitals System,2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,3646,4,3646,34.01934980,-118.18654670,Yes,Yes,911.5
106190200,San Gabriel Valley Medical Center,Los Angeles,"AHMC Healthcare, Inc.",2023,200-299,Investor Owned,Urban,Non-Teaching,All ED Visits,22849,12,22849,34.10091700,-118.10559260,No,No,1904.083333
106190240,UC Irvine Health – Lakewood,Los Angeles,Tenet Healthcare Corporation,2023,150-199,Government,Urban,Non-Teaching,All ED Visits,33564,14,33564,33.85968830,-118.14829130,No,No,2397.428571
106190243,PIH Health Hospital – Downey,Los Angeles,PIH Health,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,51620,32,51620,33.93415030,-118.13174340,No,No,1613.125
106190280,Encino Hospital Medical Center,Los Angeles,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,6837,9,6837,34.15742780,-118.48700170,No,No,759.6666667
106190298,Emanate Health Foothill Presbyterian Hospital,Los Angeles,Emanate Health,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,34432,22,34432,34.13276540,-117.87134350,No,No,1565.090909
106190315,Garfield Medical Center,Los Angeles,"AHMC Healthcare, Inc.",2023,200-299,Investor Owned,Urban,Non-Teaching,All ED Visits,18573,21,18573,34.06808080,-118.12312280,No,No,884.4285714
106190323,Adventist Health Glendale,Los Angeles,Adventist Health Systems,2023,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,41768,35,41768,34.15074430,-118.22913410,No,No,1193.371429
106190385,Providence Holy Cross Medical Center,Los Angeles,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,89151,32,89151,34.27978200,-118.45998060,No,No,2785.96875
106190392,PIH Health Good Samaritan Hospital,Los Angeles,PIH Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,35308,20,35308,34.05458100,-118.26543010,No,No,1765.4
106190400,Huntington Hospital,Los Angeles,N/A,2023,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,52043,50,52043,34.13431630,-118.15292140,No,No,1040.86
106190413,Emanate Health Inter – Community Hospital,Los Angeles,Emanate Health,2023,150-199,Investor Owned,Urban,Non-Teaching,All ED Visits,33071,21,33071,34.08823300,-117.89375230,No,No,1574.809524
106190422,Torrance Memorial Medical Center,Los Angeles,Cedars-Sinai Health System,2023,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,78383,32,78383,33.81346940,-118.34418790,Yes,No,2449.46875
106190429,Kaiser Foundation Hospital – Los Angeles,Los Angeles,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,All ED Visits,52686,57,52686,34.09893480,-118.29409150,Yes,No,924.3157895
106190431,Kaiser Foundation Hospital – South Bay,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,64861,47,64861,33.78993250,-118.29476450,Yes,No,1380.021277
106190432,Kaiser Foundation Hospital – Panorama City,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,64736,41,64736,34.21881900,-118.43003900,No,No,1578.926829
106190434,Kaiser Foundation Hospital – West LA,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,85122,53,85122,34.03860880,-118.37434520,No,No,1606.075472
106190470,Providence Little Company of Mary Medical Center – Torrance,Los Angeles,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,40909,29,40909,33.83846780,-118.35724360,No,No,1410.655172
106190500,Cedars – Sinai Marina Hospital,Los Angeles,Cedars-Sinai Health System,2023,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,35017,18,35017,33.98214490,-118.43922620,No,No,1945.388889
106190521,Memorial Hospital of Gardena,Los Angeles,Avanti Hospitals,2023,150-199,Investor Owned,Urban,Non-Teaching,All ED Visits,32018,12,32018,33.89299290,-118.29500490,Yes,No,2668.166667
106190522,Glendale Memorial Hospital and Health Center,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,27592,16,27592,34.12808620,-118.25695640,No,No,1724.5
106190529,USC Arcadia Hospital,Los Angeles,University of Southern California,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,37634,35,37634,34.13514560,-118.04152830,No,No,1075.257143
106190547,Monterey Park Hospital,Los Angeles,"AHMC Healthcare, Inc.",2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,17931,5,17931,34.04954780,-118.13832620,No,No,3586.2
106190570,Norwalk Community Hospital,Los Angeles,Alta Hospitals System,2023,50-99,Investor Owned,Urban,Non-Teaching,All ED Visits,4867,4,4867,33.91071340,-118.06411830,No,No,1216.75
106190587,College Medical Center,Los Angeles,N/A,2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,5941,7,5941,33.80695020,-118.19285320,No,No,848.7142857
106190630,Pomona Valley Hospital Medical Center,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,77362,70,77362,34.07687760,-117.75166470,No,No,1105.171429
106190631,PIH Health Whittier Hospital,Los Angeles,PIH Health,2023,500+,Nonprofit,Urban,Non-Teaching,All ED Visits,62153,61,62153,33.96903040,-118.04907170,No,No,1018.901639
106190636,Emanate Health Queen of the Valley Hospital,Los Angeles,Emanate Health,2023,300-499,Investor Owned,Urban,Non-Teaching,All ED Visits,55774,24,55774,34.06324720,-117.94467570,No,No,2323.916667
106190673,San Dimas Community Hospital,Los Angeles,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,All ED Visits,13232,8,13232,34.09753300,-117.83453140,No,No,1654
106190680,Providence Little Company of Mary Medical Center – San Pedro,Los Angeles,Providence St. Joseph Health,2023,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,33802,14,33802,33.73825830,-118.30509800,No,No,2414.428571
106190696,Pacifica Hospital of the Valley,Los Angeles,N/A,2023,200-299,Investor Owned,Urban,Non-Teaching,All ED Visits,6736,7,6736,34.24052590,-118.39609120,Yes,No,962.2857143
106190708,Sherman Oaks Hospital,Los Angeles,Prime Healthcare Services,2023,150-199,Nonprofit,Urban,Non-Teaching,All ED Visits,18214,12,18214,34.16032800,-118.44916100,No,No,1517.833333
